event_date,mkt_medium,unique_visitors,product_visitors,segment_visitors,rfqs,sales
2018-05-24,unpaid,"20,600","1,246",984,796,144
2018-05-23,unpaid,"20,207","1,330","1,001",801,129
2018-05-22,unpaid,"20,096","1,348","1,060",903,146
2018-05-21,unpaid,"18,648","1,323","1,038",903,165
2018-05-16,unpaid,"17,913","1,459","1,108",929,154
2018-05-12,email,"17,195",195,103,78,16
2018-05-09,unpaid,"16,802","1,425","1,090",930,158
2018-05-17,unpaid,"16,795","1,147",866,766,139
2018-04-30,unpaid,"16,744","1,554","1,191","1,000",185
2018-05-15,unpaid,"16,741","1,410","1,104",925,143
2018-04-10,unpaid,"16,557","1,592","1,205",907,147
2018-05-02,unpaid,"16,541","1,461","1,096",852,137
2018-04-09,unpaid,"16,467","1,474","1,105",873,158
2018-05-10,unpaid,"16,409","1,438","1,103",970,136
2018-05-14,unpaid,"16,387","1,567","1,230","1,075",183
2018-05-30,unpaid,"15,960","1,656","1,317","1,107",236
2018-05-25,unpaid,"15,957",982,771,624,121
2018-04-25,unpaid,"15,951","1,412","1,057",875,178
2018-04-24,unpaid,"15,881","1,445","1,086",935,160
2018-05-29,unpaid,"15,823","1,546","1,230","1,067",176
2018-05-01,unpaid,"15,809","1,417","1,081",871,148
2018-04-17,unpaid,"15,644","1,390","1,039",872,141
2018-05-08,unpaid,"15,579","1,342","1,015",873,144
2017-10-07,email,"15,441",176,78,72,16
2018-04-23,unpaid,"15,277","1,458","1,082",926,207
2018-01-29,unpaid,"15,008","1,527","1,140",935,165
2018-01-31,unpaid,"14,864","1,443","1,110",952,182
2018-04-26,unpaid,"14,809","1,288",964,781,130
2018-04-11,unpaid,"14,789","1,395","1,052",860,155
2018-01-30,unpaid,"14,695","1,400","1,043",887,156
2018-05-03,unpaid,"14,626","1,389","1,090",907,134
2018-04-16,unpaid,"14,621","1,437","1,108",977,177
2018-03-19,unpaid,"14,390","1,511","1,160",964,177
2018-05-31,unpaid,"14,360","1,336","1,091",919,192
2018-05-11,unpaid,"14,313","1,376","1,066",933,150
2018-04-04,unpaid,"14,034","1,356","1,026",901,158
2018-03-20,unpaid,"13,944","1,461","1,115",980,198
2018-04-12,unpaid,"13,918","1,302",980,774,156
2018-05-18,unpaid,"13,837",982,764,645,126
2018-03-26,unpaid,"13,784","1,340","1,013",855,174
2017-02-04,email,"13,661",281,136,87,14
2018-03-27,unpaid,"13,641","1,342","1,033",836,162
2018-03-12,unpaid,"13,585","1,446","1,084",928,155
2018-04-18,unpaid,"13,580","1,244",919,762,155
2018-04-03,unpaid,"13,543","1,357","1,033",861,163
2018-03-13,unpaid,"13,541","1,375","1,005",834,153
2017-05-06,email,"13,464",212,130,90,16
2018-03-06,unpaid,"13,399","1,575","1,201",977,156
2018-03-21,unpaid,"13,398","1,387","1,026",936,196
2018-03-14,unpaid,"13,227","1,331",992,798,133
2018-01-22,unpaid,"13,185","1,415","1,065",905,145
2018-01-23,unpaid,"13,122","1,456","1,059",908,154
2018-03-05,unpaid,"13,121","1,499","1,101",943,158
2018-03-28,unpaid,"13,074","1,255",944,768,139
2018-02-26,unpaid,"13,002","1,493","1,087",912,164
2018-03-22,unpaid,"12,968","1,144",989,800,144
2018-03-07,unpaid,"12,963","1,635","1,260","1,076",120
2018-02-19,email,"12,917",239,169,163,41
2018-04-27,unpaid,"12,903","1,158",855,706,124
2018-02-27,unpaid,"12,859","1,465","1,106",900,169
2018-01-24,unpaid,"12,803","1,372","1,016",865,150
2017-12-02,email,"12,786",144,73,60,12
2018-01-15,unpaid,"12,773","1,466","1,112",923,164
2018-02-19,unpaid,"12,650","1,465","1,135",983,156
2018-04-05,unpaid,"12,613","1,213",902,733,149
2018-03-15,unpaid,"12,592","1,362","1,013",814,142
2018-01-09,unpaid,"12,449","1,390","1,000",836,145
2018-02-21,unpaid,"12,404","1,362","1,023",841,149
2018-02-05,unpaid,"12,300","1,470","1,130",933,159
2018-02-06,unpaid,"12,260","1,532","1,178",954,153
2018-03-03,email,"12,247",143,73,50,5
2018-02-20,unpaid,"12,247","1,388","1,053",868,136
2018-03-08,unpaid,"12,236","1,572","1,184",965,108
2018-04-19,unpaid,"12,222","1,091",831,690,118
2018-01-10,unpaid,"12,201","1,406","1,043",866,144
2018-01-08,unpaid,"12,131","1,347","1,027",914,166
2018-01-16,unpaid,"12,086","1,350","1,003",879,149
2018-01-11,unpaid,"11,991","1,324",997,854,144
2018-02-07,unpaid,"11,947","1,414","1,112",911,137
2018-01-17,unpaid,"11,931","1,349","1,010",810,139
2018-01-25,unpaid,"11,905","1,259",922,743,114
2018-05-04,unpaid,"11,824","1,155",920,763,125
2018-02-12,unpaid,"11,797","1,397","1,051",859,155
2018-02-22,unpaid,"11,792","1,251",961,756,124
2018-02-08,unpaid,"11,771","1,321",992,840,151
2018-02-13,unpaid,"11,729","1,409","1,071",805,151
2018-06-01,unpaid,"11,694",953,733,665,128
2018-04-13,unpaid,"11,647","1,108",832,686,128
2018-01-18,unpaid,"11,639","1,278",957,813,133
2018-02-01,unpaid,"11,563","1,347","1,021",846,127
2018-01-02,email,"11,557",618,293,233,43
2018-02-28,unpaid,"11,409","1,246",927,769,127
2018-04-06,unpaid,"11,273","1,053",776,655,142
2018-01-04,unpaid,"11,200","1,334","1,008",840,134
2017-01-03,email,"11,055",664,378,297,45
2018-03-29,unpaid,"11,050","1,162",880,748,137
2018-02-03,email,"11,039",134,70,59,18
2018-02-14,unpaid,"11,032","1,312",995,780,138
2017-03-04,email,"10,998",216,101,57,7
2018-01-03,unpaid,"10,967","1,214",943,790,145
2018-03-23,unpaid,"10,913","1,076",769,660,129
2018-02-15,unpaid,"10,787","1,275",998,767,135
2018-03-16,unpaid,"10,739","1,136",844,707,137
2018-03-01,unpaid,"10,655","1,219",910,794,161
2018-03-09,unpaid,"10,567","1,280",981,897,116
2018-04-07,email,"10,525",101,54,48,11
2018-01-26,unpaid,"10,354","1,217",895,733,127
2018-04-20,unpaid,"10,336",888,692,605,135
2017-06-03,email,"10,098",88,36,30,7
2018-01-02,unpaid,"10,052","1,168",847,676,125
2018-02-09,unpaid,"10,018","1,281","1,002",754,138
2018-02-23,unpaid,"9,985","1,119",802,670,116
2018-01-05,unpaid,"9,976","1,219",900,761,146
2018-02-02,unpaid,"9,905","1,231",940,794,139
2018-05-28,unpaid,"9,858",747,593,430,61
2018-01-06,email,"9,816",269,106,84,13
2018-04-29,unpaid,"9,802",854,667,450,59
2018-01-19,unpaid,"9,799","1,015",749,672,126
2018-01-12,unpaid,"9,771","1,058",783,682,132
2017-11-22,unpaid,"9,739","1,186",900,652,117
2018-05-13,email,"9,732",207,144,118,10
2017-11-06,unpaid,"9,676","1,416","1,061",980,134
2017-11-07,unpaid,"9,671","1,359","1,017",876,155
2018-04-02,unpaid,"9,664",947,706,509,80
2018-03-02,unpaid,"9,572","1,083",794,653,117
2017-11-13,unpaid,"9,562","1,316",990,851,148
2017-01-07,email,"9,528",191,86,74,13
2018-02-16,unpaid,"9,524","1,158",889,686,122
2017-11-14,unpaid,"9,500","1,333","1,010",877,147
2018-05-13,unpaid,"9,492",814,581,376,56
2017-11-20,unpaid,"9,347","1,282",979,810,129
2017-09-25,unpaid,"9,310","1,324",995,829,146
2018-05-20,unpaid,"9,259",664,507,386,50
2018-01-28,unpaid,"9,251",869,653,456,61
2017-10-11,unpaid,"9,229","1,278",970,842,182
2017-11-21,unpaid,"9,225","1,264",981,699,131
2017-10-23,unpaid,"9,224","1,261",977,836,161
2017-10-30,unpaid,"9,208","1,244",958,841,142
2017-03-13,unpaid,"9,187","1,416",982,783,157
2017-10-10,unpaid,"9,175","1,291",984,831,147
2017-11-01,unpaid,"9,175","1,310",973,825,142
2017-11-08,unpaid,"9,162","1,307",997,882,131
2017-10-24,unpaid,"9,159","1,245",944,812,124
2017-10-31,unpaid,"9,135","1,276",989,852,139
2017-10-18,unpaid,"9,122","1,206",869,701,141
2017-10-16,unpaid,"9,108","1,337",992,842,138
2017-10-17,unpaid,"9,098","1,262",937,809,167
2017-11-28,unpaid,"9,091","1,109",809,670,135
2017-11-15,unpaid,"9,082","1,237",872,738,132
2017-11-02,unpaid,"9,060","1,263","1,004",881,137
2018-04-08,unpaid,"9,033",855,654,436,64
2017-11-27,unpaid,"9,030","1,175",875,711,136
2018-05-12,unpaid,"8,995",694,514,356,51
2017-10-09,unpaid,"8,965","1,258",956,828,143
2017-09-11,unpaid,"8,956","1,242",915,733,133
2017-09-18,unpaid,"8,921","1,214",944,808,147
2017-11-16,unpaid,"8,911","1,276",944,796,141
2017-09-05,unpaid,"8,892","1,211",896,756,143
2018-01-21,unpaid,"8,868",943,674,502,72
2017-09-27,unpaid,"8,837","1,204",874,729,122
2017-09-26,unpaid,"8,831","1,131",812,716,167
2018-04-15,unpaid,"8,823",845,617,436,56
2018-03-18,unpaid,"8,814",964,747,523,61
2017-10-02,unpaid,"8,808","1,280",938,796,167
2017-10-19,unpaid,"8,797","1,149",834,697,103
2018-05-07,unpaid,"8,782",891,710,553,59
2017-09-13,unpaid,"8,770","1,090",849,715,123
2017-08-30,unpaid,"8,724","1,195",915,753,113
2017-01-30,unpaid,"8,710","1,340","1,018",875,155
2017-09-04,unpaid,"8,707","1,310","1,017",745,141
2017-11-09,unpaid,"8,671","1,078",794,683,116
2017-09-19,unpaid,"8,639","1,190",856,734,141
2017-10-25,unpaid,"8,633","1,193",906,805,117
2017-12-04,unpaid,"8,612","1,048",811,678,124
2017-08-05,email,"8,609",124,46,32,4
2018-06-03,unpaid,"8,591",658,510,384,54
2017-10-03,unpaid,"8,572","1,196",887,768,139
2017-11-29,unpaid,"8,555","1,147",850,702,137
2018-01-20,email,"8,548",153,86,73,21
2017-10-12,unpaid,"8,523","1,154",863,754,185
2018-04-28,unpaid,"8,513",734,549,443,77
2017-12-05,unpaid,"8,503","1,008",737,651,115
2018-03-04,unpaid,"8,502",919,647,453,53
2017-09-12,unpaid,"8,485","1,133",852,723,124
2018-04-22,unpaid,"8,447",753,567,380,63
2017-09-06,unpaid,"8,436","1,240",931,763,126
2017-08-07,unpaid,"8,434","1,318",960,829,130
2017-11-23,unpaid,"8,422","1,137",851,600,101
2017-09-21,unpaid,"8,404","1,188",892,708,119
2017-03-27,unpaid,"8,387","1,289",944,807,157
2017-10-04,unpaid,"8,385","1,153",868,726,139
2017-09-20,unpaid,"8,352","1,137",820,692,113
2017-11-04,email,"8,314",101,50,42,19
2017-12-11,unpaid,"8,273",897,662,553,108
2017-03-08,unpaid,"8,260","1,196",881,751,122
2017-10-26,unpaid,"8,230","1,112",849,777,131
2017-12-06,unpaid,"8,201",952,707,616,117
2017-09-28,unpaid,"8,187","1,132",832,684,124
2017-08-08,unpaid,"8,178","1,109",798,672,124
2018-01-03,email,"8,167",367,177,156,36
2017-09-07,unpaid,"8,166","1,184",863,740,140
2017-09-14,unpaid,"8,162","1,070",807,679,123
2017-08-29,unpaid,"8,152","1,015",755,640,126
2017-06-05,unpaid,"8,127","1,122",870,739,120
2017-07-31,unpaid,"8,116","1,050",790,692,146
2017-07-11,unpaid,"8,115","1,182",884,746,116
2017-01-31,unpaid,"8,089","1,303","1,013",836,133
2018-05-26,unpaid,"8,079",594,457,346,49
2017-08-21,unpaid,"8,072","1,058",797,664,134
2017-07-19,unpaid,"8,052","1,085",813,702,128
2018-06-02,unpaid,"8,042",630,484,382,60
2017-11-30,unpaid,"8,005",999,739,593,129
2017-10-05,unpaid,"8,002","1,127",840,679,107
2017-08-02,unpaid,"7,992","1,192",876,743,123
2017-08-22,unpaid,"7,952","1,066",780,648,99
2017-08-01,unpaid,"7,939","1,110",819,704,124
2018-04-07,unpaid,"7,934",715,564,417,62
2018-01-14,unpaid,"7,927",828,611,437,62
2017-06-06,unpaid,"7,926","1,207",893,734,116
2017-07-26,unpaid,"7,920","1,126",853,680,162
2017-12-13,unpaid,"7,916",865,620,523,103
2018-01-07,unpaid,"7,907",875,648,468,69
2017-07-10,unpaid,"7,893","1,215",897,733,132
2018-01-04,email,"7,867",357,196,187,34
2017-07-25,unpaid,"7,866","1,028",757,653,103
2017-07-01,email,"7,862",129,71,44,9
2017-08-23,unpaid,"7,857","1,100",799,638,105
2018-03-30,unpaid,"7,854",731,546,409,61
2018-02-04,unpaid,"7,806",853,631,442,54
2017-08-09,unpaid,"7,790","1,170",882,731,150
2017-08-31,unpaid,"7,784","1,090",795,681,140
2017-12-12,unpaid,"7,772",878,653,567,98
2018-01-27,unpaid,"7,771",915,675,502,81
2018-03-25,unpaid,"7,766",725,570,396,52
2017-12-07,unpaid,"7,760",956,702,572,122
2017-03-14,unpaid,"7,757","1,335",936,755,123
2018-03-11,unpaid,"7,748",692,532,384,59
2017-07-03,unpaid,"7,737","1,126",839,737,137
2017-06-06,email,"7,713",429,231,189,24
2017-07-18,unpaid,"7,697","1,042",748,645,124
2017-07-17,unpaid,"7,691","1,041",776,664,127
2017-07-04,unpaid,"7,676","1,089",797,700,108
2017-03-20,unpaid,"7,650","1,402","1,012",883,135
2017-07-24,unpaid,"7,649","1,086",847,726,133
2017-03-07,unpaid,"7,642","1,273",936,797,142
2017-04-25,unpaid,"7,641","1,199",908,781,119
2017-11-03,unpaid,"7,633","1,037",763,695,107
2017-06-28,unpaid,"7,630","1,178",885,717,115
2017-08-15,unpaid,"7,613","1,050",765,651,134
2017-05-02,unpaid,"7,573","1,196",883,747,125
2017-08-16,unpaid,"7,573",975,712,596,95
2017-01-23,unpaid,"7,572","1,219",911,797,138
2018-03-04,email,"7,571",202,126,105,23
2017-08-14,unpaid,"7,560","1,078",819,696,122
2018-02-25,unpaid,"7,545",832,595,397,47
2017-08-03,unpaid,"7,539","1,147",844,732,115
2018-03-03,unpaid,"7,536",805,570,395,54
2017-11-10,unpaid,"7,497","1,096",823,709,121
2018-03-24,unpaid,"7,496",737,551,431,72
2018-03-17,unpaid,"7,495",828,601,432,59
2017-04-01,email,"7,493",146,67,52,12
2017-06-27,unpaid,"7,473","1,191",938,772,125
2018-05-27,unpaid,"7,464",555,418,284,32
2017-05-15,unpaid,"7,453","1,260",937,768,142
2018-02-11,unpaid,"7,433",962,741,477,57
2017-12-14,unpaid,"7,432",802,589,495,96
2017-06-07,unpaid,"7,419",946,700,622,104
2018-02-18,unpaid,"7,406",878,667,438,63
2017-07-20,unpaid,"7,405","1,067",786,664,110
2018-02-03,unpaid,"7,393",791,546,409,52
2017-12-18,unpaid,"7,386",834,625,539,106
2017-03-06,unpaid,"7,383","1,279",963,814,151
2017-01-24,unpaid,"7,383","1,192",878,793,134
2017-01-16,unpaid,"7,363","1,240",961,818,143
2017-04-24,unpaid,"7,359","1,188",884,755,124
2018-01-20,unpaid,"7,343",785,572,417,63
2017-08-24,unpaid,"7,334",973,732,616,114
2017-06-08,unpaid,"7,331",976,726,577,110
2017-06-12,unpaid,"7,329","1,140",853,700,130
2017-11-17,unpaid,"7,316",966,705,618,124
2017-10-20,unpaid,"7,312",981,745,622,114
2017-07-13,unpaid,"7,298",941,716,603,99
2017-07-27,unpaid,"7,296",961,715,590,107
2017-10-13,unpaid,"7,294","1,023",755,638,139
2017-04-26,unpaid,"7,263","1,224",892,756,126
2017-03-21,unpaid,"7,263","1,273",969,807,146
2017-05-03,unpaid,"7,256","1,216",904,767,125
2017-07-05,unpaid,"7,235","1,012",756,637,122
2017-05-17,unpaid,"7,217","1,149",855,724,135
2017-02-21,unpaid,"7,209","1,343",993,837,121
2017-05-08,unpaid,"7,175","1,177",886,764,133
2017-06-29,unpaid,"7,171","1,032",771,648,133
2017-05-09,unpaid,"7,170","1,207",913,795,149
2018-05-19,unpaid,"7,159",483,365,317,43
2017-07-12,unpaid,"7,140","1,011",741,644,102
2017-08-17,unpaid,"7,130","1,022",747,615,117
2017-09-29,unpaid,"7,127",901,691,568,102
2017-04-03,unpaid,"7,110","1,242",931,800,150
2017-03-22,unpaid,"7,102","1,275",960,851,165
2017-08-04,unpaid,"7,087",949,657,549,90
2017-02-28,unpaid,"7,085","1,379","1,073",891,148
2017-05-30,unpaid,"7,085","1,090",779,696,124
2017-01-17,unpaid,"7,084","1,219",855,709,109
2017-05-16,unpaid,"7,078","1,144",840,763,143
2017-04-11,unpaid,"7,066","1,056",763,672,126
2017-10-08,email,"7,062",199,108,84,14
2017-03-01,unpaid,"7,058","1,366","1,063",908,157
2017-01-25,unpaid,"7,020","1,119",842,724,145
2017-04-04,unpaid,"7,020","1,223",930,782,160
2017-09-08,unpaid,"7,013",970,711,616,120
2017-09-22,unpaid,"7,007",938,719,624,123
2017-10-06,unpaid,"7,006","1,021",746,614,110
2018-03-10,unpaid,"6,978",668,500,379,51
2017-06-26,unpaid,"6,968","1,043",790,665,119
2017-06-13,unpaid,"6,945","1,069",819,665,100
2017-02-06,unpaid,"6,944","1,297",957,827,168
2017-03-29,unpaid,"6,940","1,337","1,030",877,148
2017-10-27,unpaid,"6,933",946,710,661,116
2018-02-04,email,"6,922",201,111,87,19
2017-06-22,unpaid,"6,921",977,732,596,110
2017-03-16,unpaid,"6,905","1,206",852,713,132
2017-03-28,unpaid,"6,902","1,342","1,012",818,155
2017-03-02,unpaid,"6,899","1,275",952,803,144
2017-07-06,unpaid,"6,899",934,662,555,118
2017-05-22,unpaid,"6,890","1,071",784,681,150
2017-03-09,unpaid,"6,886","1,177",879,740,117
2017-06-20,unpaid,"6,881","1,028",772,648,125
2017-01-26,unpaid,"6,881","1,141",857,721,104
2017-01-09,unpaid,"6,855","1,216",929,843,173
2017-11-24,unpaid,"6,846","1,010",789,549,127
2017-05-04,unpaid,"6,840","1,142",844,712,126
2017-02-27,unpaid,"6,837","1,339","1,011",820,124
2017-02-07,unpaid,"6,833","1,342","1,013",790,125
2017-02-20,unpaid,"6,829","1,259",958,780,145
2017-04-27,unpaid,"6,828","1,050",790,670,138
2017-09-15,unpaid,"6,819",900,676,574,106
2017-04-19,unpaid,"6,819","1,118",828,689,120
2017-08-10,unpaid,"6,790",908,670,592,117
2017-04-18,unpaid,"6,782","1,040",780,653,111
2017-04-05,unpaid,"6,779","1,120",839,703,133
2017-09-01,unpaid,"6,759",905,686,502,119
2017-01-18,unpaid,"6,754","1,126",859,712,138
2017-02-01,unpaid,"6,745","1,162",844,758,120
2017-05-31,unpaid,"6,734","1,048",768,680,142
2018-02-10,unpaid,"6,708",745,549,428,55
2017-04-20,unpaid,"6,698","1,042",789,658,138
2017-12-03,email,"6,696",197,93,68,13
2017-03-15,unpaid,"6,684","1,235",897,730,124
2018-01-13,unpaid,"6,666",695,519,389,60
2017-01-04,unpaid,"6,665","1,171",916,784,133
2017-04-12,unpaid,"6,654","1,047",791,679,116
2017-12-19,unpaid,"6,649",729,538,463,99
2017-05-23,unpaid,"6,643","1,005",703,623,136
2017-02-22,unpaid,"6,643","1,394",949,868,122
2018-01-06,unpaid,"6,641",707,532,390,62
2017-02-08,unpaid,"6,622","1,320",999,792,122
2017-12-20,unpaid,"6,617",732,516,477,99
2018-04-14,unpaid,"6,596",583,428,314,59
2017-01-11,unpaid,"6,589","1,125",829,719,133
2017-02-15,unpaid,"6,585","1,126",855,733,135
2017-05-18,unpaid,"6,582",983,723,625,118
2017-12-01,unpaid,"6,561",863,628,531,123
2018-04-21,unpaid,"6,555",571,420,307,48
2017-06-01,unpaid,"6,539",956,703,597,103
2017-01-19,unpaid,"6,525","1,079",803,673,114
2017-04-10,unpaid,"6,524","1,048",794,654,147
2017-06-19,unpaid,"6,520","1,097",820,716,130
2017-04-11,cpc,"6,506","1,268",987,960,199
2017-06-21,unpaid,"6,483",910,659,569,105
2017-02-13,unpaid,"6,465","1,141",864,794,130
2017-01-03,unpaid,"6,465","1,168",900,802,133
2017-03-30,unpaid,"6,454","1,244",938,801,137
2017-01-10,unpaid,"6,448","1,120",860,744,142
2017-05-11,unpaid,"6,446","1,128",887,768,130
2018-03-31,unpaid,"6,438",596,463,365,67
2017-04-12,cpc,"6,423","1,224",926,868,184
2018-02-24,unpaid,"6,406",719,544,403,43
2017-05-10,unpaid,"6,402","1,147",871,714,137
2017-07-28,unpaid,"6,380",857,621,538,112
2017-04-06,unpaid,"6,364",996,718,659,120
2017-02-16,unpaid,"6,361","1,245",909,754,125
2017-02-09,unpaid,"6,359","1,231",936,798,118
2017-06-15,unpaid,"6,341",987,741,591,123
2017-09-02,email,"6,331",121,44,31,10
2017-02-02,unpaid,"6,329","1,162",882,718,138
2017-06-14,unpaid,"6,326",986,713,590,91
2017-01-12,unpaid,"6,325","1,107",819,697,121
2017-12-08,unpaid,"6,300",787,580,489,110
2018-04-08,email,"6,275",125,84,68,12
2017-08-18,unpaid,"6,272",847,631,548,93
2017-03-23,unpaid,"6,267","1,136",836,699,120
2018-04-01,unpaid,"6,258",541,397,271,25
2017-02-23,unpaid,"6,258","1,127",862,727,136
2017-07-14,unpaid,"6,230",801,580,501,85
2017-05-24,unpaid,"6,209",901,649,567,114
2017-08-25,unpaid,"6,209",785,583,486,109
2018-02-17,unpaid,"6,203",744,540,408,52
2017-08-11,unpaid,"6,135",860,624,543,101
2017-06-30,unpaid,"6,103",893,673,546,110
2017-12-15,unpaid,"6,058",655,455,389,78
2017-04-10,cpc,"6,053","1,350","1,036",964,223
2017-03-10,unpaid,"6,045",975,679,596,119
2018-05-05,unpaid,"6,010",462,334,238,33
2017-03-03,unpaid,"5,993","1,102",818,706,135
2018-05-06,unpaid,"5,974",437,332,214,28
2017-01-05,unpaid,"5,970","1,088",813,720,114
2017-02-17,unpaid,"5,950","1,736",743,670,102
2017-02-14,unpaid,"5,940","1,115",838,734,121
2017-01-27,unpaid,"5,915",977,738,648,120
2017-06-02,unpaid,"5,911",917,692,566,108
2017-12-28,unpaid,"5,878",649,471,377,60
2017-07-21,unpaid,"5,871",780,546,478,86
2017-04-21,unpaid,"5,857",958,718,608,115
2017-12-29,unpaid,"5,831",657,488,394,67
2017-03-17,unpaid,"5,819","1,054",762,564,103
2017-04-13,cpc,"5,796","1,020",777,693,129
2017-05-25,unpaid,"5,784",887,638,544,111
2017-04-06,cpc,"5,772","1,185",930,825,183
2017-04-03,cpc,"5,714","1,333","1,059",989,228
2017-06-23,unpaid,"5,702",869,654,543,90
2017-12-21,unpaid,"5,677",663,479,410,80
2017-10-22,unpaid,"5,673",700,511,362,59
2017-04-05,cpc,"5,642","1,170",884,816,188
2017-04-04,cpc,"5,641","1,319","1,001",922,209
2017-05-12,unpaid,"5,633",983,700,596,100
2017-11-12,unpaid,"5,617",668,488,351,44
2017-05-19,unpaid,"5,604",887,639,553,103
2017-11-05,unpaid,"5,597",650,488,352,49
2017-10-29,unpaid,"5,595",668,516,378,46
2017-07-07,unpaid,"5,584",814,602,501,94
2017-03-31,unpaid,"5,569","1,064",800,695,165
2017-04-28,unpaid,"5,554",895,646,535,118
2017-05-05,unpaid,"5,480",908,698,636,105
2017-01-20,unpaid,"5,446",905,655,555,106
2017-10-01,unpaid,"5,421",752,581,427,57
2017-06-16,unpaid,"5,399",844,638,491,91
2017-11-26,unpaid,"5,397",724,570,281,41
2017-01-13,unpaid,"5,383",917,678,565,103
2017-04-17,cpc,"5,379",774,580,513,83
2017-04-13,unpaid,"5,364",913,666,576,104
2017-11-19,unpaid,"5,364",697,504,363,53
2017-01-06,unpaid,"5,341",997,757,651,112
2017-03-24,unpaid,"5,337",976,718,595,118
2017-04-07,cpc,"5,318",954,735,684,159
2017-02-10,unpaid,"5,309",946,704,616,116
2017-04-14,cpc,"5,290",676,481,419,72
2017-12-27,unpaid,"5,281",539,390,294,46
2017-02-24,unpaid,"5,280",967,691,598,126
2017-09-10,unpaid,"5,244",679,496,358,37
2017-11-04,unpaid,"5,228",646,475,367,54
2017-10-08,unpaid,"5,210",719,559,426,52
2017-09-03,unpaid,"5,199",742,575,394,60
2017-02-03,unpaid,"5,178",932,694,571,93
2017-10-15,unpaid,"5,173",746,552,405,62
2017-06-09,unpaid,"5,173",822,613,523,112
2017-12-03,unpaid,"5,165",619,444,315,47
2017-04-07,unpaid,"5,090",842,594,497,103
2017-09-24,unpaid,"5,063",686,536,369,64
2017-01-29,unpaid,"5,056",783,554,389,46
2017-04-18,cpc,"5,041","1,276",978,914,172
2018-02-18,email,"4,998",140,88,75,14
2017-08-28,unpaid,"4,984",595,425,313,51
2017-10-21,unpaid,"4,931",664,498,358,59
2017-05-29,unpaid,"4,917",713,507,386,64
2017-04-16,cpc,"4,909",565,401,323,30
2017-03-29,cpc,"4,876","1,437","1,142","1,054",227
2017-09-17,unpaid,"4,867",678,515,398,57
2017-03-30,cpc,"4,851","1,250",974,937,187
2017-11-11,unpaid,"4,837",629,458,359,65
2018-01-07,email,"4,811",210,115,91,14
2017-04-02,cpc,"4,747",806,600,513,81
2017-10-07,unpaid,"4,744",683,487,389,61
2017-04-15,cpc,"4,738",552,400,354,52
2017-05-01,unpaid,"4,734",745,558,415,79
2017-11-18,unpaid,"4,691",634,461,352,46
2018-01-01,unpaid,"4,675",488,362,236,30
2017-03-12,cpc,"4,672","1,013",793,661,90
2017-10-28,unpaid,"4,668",628,460,359,49
2017-03-28,cpc,"4,655","1,345","1,056",989,197
2017-04-09,cpc,"4,618",675,473,371,66
2017-08-20,unpaid,"4,617",555,408,278,31
2017-05-26,unpaid,"4,609",688,499,438,88
2017-10-14,unpaid,"4,604",607,430,344,36
2017-09-02,unpaid,"4,601",783,635,288,45
2017-04-08,cpc,"4,588",624,418,376,54
2017-12-10,unpaid,"4,566",481,345,251,28
2018-05-14,email,"4,516",326,206,205,54
2017-03-27,cpc,"4,515","1,304","1,027",973,212
2017-01-15,unpaid,"4,506",726,562,396,54
2017-03-11,cpc,"4,487",785,596,542,98
2017-09-16,unpaid,"4,487",643,481,354,50
2017-11-25,unpaid,"4,487",650,507,296,45
2017-12-30,unpaid,"4,486",483,344,228,14
2017-12-17,unpaid,"4,472",442,317,212,45
2017-03-23,cpc,"4,468","1,250",979,914,181
2017-03-22,cpc,"4,457","1,414","1,124","1,067",211
2017-01-22,unpaid,"4,443",711,536,376,41
2017-09-30,unpaid,"4,432",608,474,349,52
2017-07-30,unpaid,"4,430",562,424,286,47
2017-07-23,unpaid,"4,397",571,408,272,32
2018-02-05,email,"4,296",559,331,279,41
2017-09-23,unpaid,"4,294",562,421,313,58
2017-04-17,unpaid,"4,290",656,484,349,39
2017-12-02,unpaid,"4,287",475,349,281,53
2017-09-09,unpaid,"4,275",553,406,315,57
2017-12-22,unpaid,"4,214",466,314,283,55
2017-07-16,unpaid,"4,187",539,405,276,27
2017-11-05,email,"4,181",103,48,42,8
2017-08-06,unpaid,"4,156",650,483,360,49
2017-03-05,unpaid,"4,136",744,542,406,64
2017-06-07,email,"4,132",328,157,151,27
2017-08-19,unpaid,"4,128",511,381,283,38
2017-03-12,unpaid,"4,126",687,509,342,53
2017-03-19,unpaid,"4,126",717,524,378,44
2017-12-09,unpaid,"4,096",444,320,240,40
2017-03-24,cpc,"4,079","1,022",773,741,171
2017-01-28,unpaid,"4,046",657,492,359,57
2017-07-22,unpaid,"4,042",560,403,285,41
2017-01-08,unpaid,"4,037",662,502,338,57
2017-04-24,cpc,"4,024","1,411","1,125","1,057",206
2017-03-07,cpc,"3,994","1,510","1,213","1,132",228
2017-07-02,unpaid,"3,986",539,388,272,45
2017-04-25,cpc,"3,976","1,356","1,099","1,049",189
2017-08-05,unpaid,"3,966",611,438,325,42
2017-07-01,unpaid,"3,941",520,385,308,34
2018-05-18,email,"3,928",294,173,157,43
2017-02-05,unpaid,"3,925",704,534,410,53
2017-07-15,unpaid,"3,907",502,355,261,26
2017-02-26,unpaid,"3,904",742,524,367,43
2017-01-02,unpaid,"3,904",673,518,387,54
2017-02-19,unpaid,"3,894",672,511,336,30
2017-07-29,unpaid,"3,889",501,369,291,45
